_1,_2
YV,31180555.0
AS,41509040.0
9E,23106418.0
EV,103166394.0
XE,48180805.0
KH,694721.0
TZ,2623561.0
F9,20174510.0
OH,33469424.0
HP,25248524.0
TW,18362574.0
NK,12874795.0
VX,5421245.0
AA,218231797.0
B6,60290161.0
NW,75917931.0
US,106020364.0
HA,5176898.0
FL,30942005.0
UA,184617097.0
OO,127417506.0
MQ,100532484.0
CO,65522823.0
WN,259792599.0
DH,9509800.0
DL,197421831.0
G4,4243838.0
YX,9618820.0
