_1,_2
2000, 78495724.0
2013, 78081640.0
2017, 70366966.0
1999, 65339855.0
1996, 64564360.0
2020, 22773491.0
2004, 81067883.0
2007, 109284851.0
2003, 58475235.0
2018, 93351842.0
1997, 56604035.0
1998, 59913199.0
2011, 67407122.0
2012, 62239675.0
2019, 101467711.0
2009, 72167935.0
2015, 67696412.0
2005, 92781943.0
2001, 60986239.0
2016, 64336686.0
2002, 46397323.0
2008, 93862072.0
2014, 76060585.0
2010, 69336252.0
2006, 95171841.0
