_1,_2
12244,60237.07539999997
11283,8608.699999999999
12266,284629159.1124004
14730,20939193.29010004
13964,232746.69800000003
11274,310646.66120000003
13476,3231263.521199998
15376,27496198.758300014
12343,186663.11000000007
14877,78564.09500000002
14588,199035.04329999993
10685,2278487.0719999974
10731,728356.9787999997
11898,1407343.962899998
14543,472441.1979000005
11267,13990422.148699991
