_1,_2
10423,59574113.02450004
13341,40.635
11042,82793200.26160003
12391,8301494.674600004
15601,51528.25799999999
14314,40.36
12523,12064378.136199998
12888,179016.33500000008
14783,3152679.7616999955
11630,9916040.71779998
14457,3459433.8395000002
15304,126448211.91529985
12397,146469.8497
11097,530966.7174000001
11495,124460.79489999998
12992,16206444.020199997
10739,208436.43500000006
11953,2016354.7278999968
12889,258651504.7604004
16101,30073.704999999998
10792,30842534.87009997
13277,3008670.2240999974
11092,73255.25000000003
13139,334454.1414
11618,248936724.57410055
14254,1344801.8056
10874,8823361.210900001
10466,10648.629299999997
10994,18206373.035400007
13232,105889939.30810003
11203,679292.2021999999
10333,183903.38499999998
11049,674040.8301000003
11298,287372506.8030021
12197,8614861.658199992
13829,207.214
10785,5541292.7497999985
10155,465222.65760000004
12478,171920695.581101
15607,770444.9561999998
14237,53595.220000000016
15841,1494171.8947000005
15356,814392.0573999991
15074,66549.38469999997
13502,1283984.0629000005
13061,1163944.2635999983
10558,62429.337999999974
11336,164799.5425
11612,1771071.1720999999
12264,116830161.6723999
14524,21070683.029299982
10146,771830.0207999997
10551,1690720.4073000022
13873,1778294.506700001
11337,2258275.6054999996
12280,1747168.3690000004
11905,172373.20400000009
12177,244072.15320000006
12094,1577472.4936999986
10620,5506226.148400002
14078,1039880.2726000041
10136,539775.2810000001
15624,6023809.609100005
13347,24175.225000000006
13796,87032188.94279991
10627,3117848.7878
12441,4593377.667099999
13487,252627249.67430088
14679,132046075.5405
11638,6367426.585899998
11997,283666.6252
14122,62352287.691600144
14908,80738439.27839988
10577,243789.8914
11481,4546946.459000003
14321,9009819.438999992
14716,16669.48
10299,45810792.036499776
11537,327942.0142000004
12223,211370.13039999997
10581,1571379.3231999988
13034,24954.025
14576,15217137.35789997
11150,1044706.3015999984
12016,1302642.3605999995
14794,1373566.653
12363,216578.81400000013
14698,2299157.1841999996
11433,246521727.89850157
11288,7132.714999999998
10728,432748.71969999996
12206,5373319.660599999
13344,317091.87499999994
11648,2433047.7615999994
14487,735984.4400000001
11109,14284991.130700009
11884,20449659.962799966
11577,444293.751
11921,2227087.9196999995
10631,234836.31500000015
15412,8540805.093899991
15024,6035955.898299999
15401,329691.01769999997
13304,3265.056000000002
14952,793724.3463999997
12902,60072.27000000001
12899,64561.71499999999
10185,1724775.5831000009
12250,21854.7938
10990,1279490.982799999
13485,10554202.23539998
11637,4838152.755799994
11447,150492.74
10397,780772564.3182902
10157,1319727.7370000002
14711,395223.072
11415,54117.41749999994
14747,223790721.340699
14871,35364.789999999986
13290,180927.19660000002
14674,323253.9499000002
11980,84137.80349999997
13486,3045997.306199996
13970,1777829.3483000011
13422,5951544.0862999875
14256,1486048.8068000008
13360,4803184.125300002
12244,60058.77339999998
11283,8592.854999999998
12266,284736168.20109904
14730,20938026.33380006
13964,232522.39900000012
11274,310116.09880000015
13476,3225029.1640999974
15376,27476769.27799999
12343,186617.91500000007
14877,78462.82000000002
14588,198911.154
10685,2273887.556099998
10731,723632.2587999993
11898,1409723.9918999998
14543,472579.0287000004
11267,13988818.88939998
