_1,_2
"Row(_1='14100', _2='10408')",75.755
"Row(_1='12266', _2='11540')",2436190.8312000018
"Row(_1='11996', _2='11433')",651483.6682
"Row(_1='13486', _2='11292')",830168.5039999998
"Row(_1='14262', _2='12892')",937029.546700001
"Row(_1='13342', _2='10423')",771.912
"Row(_1='12206', _2='14683')",564006.9062000002
"Row(_1='11259', _2='15370')",2582665.4871999994
"Row(_1='12094', _2='12954')",3116.5919999999996
"Row(_1='14570', _2='13264')",43.305
"Row(_1='13290', _2='10693')",41.75
"Row(_1='10627', _2='13930')",82233.49080000004
"Row(_1='14057', _2='14747')",2344850.2750999983
"Row(_1='12191', _2='11278')",470034.50079999975
"Row(_1='11193', _2='10577')",67097.35639999999
"Row(_1='14027', _2='10792')",3383.375000000001
"Row(_1='13296', _2='11193')",504848.8973000001
"Row(_1='14802', _2='13930')",23203.79999999999
"Row(_1='11193', _2='12244')",41268.784799999994
"Row(_1='14057', _2='14252')",64.695
"Row(_1='13204', _2='10529')",3140530.9511000016
"Row(_1='16440', _2='12191')",39816.64020000001
"Row(_1='12819', _2='12523')",1248884.6395000012
"Row(_1='12889', _2='11193')",2650975.8990000007
"Row(_1='12892', _2='11638')",1500820.4195000017
"Row(_1='14107', _2='12982')",678116.0214000001
"Row(_1='10785', _2='11278')",4219.6923
"Row(_1='13891', _2='13476')",26957.884799999996
"Row(_1='14635', _2='14100')",2101360.491200002
"Row(_1='15370', _2='12889')",514191.3940000002
"Row(_1='10620', _2='14747')",3347.1300000000006
"Row(_1='10620', _2='11648')",22769.815499999997
"Row(_1='14771', _2='11921')",201.55
"Row(_1='14492', _2='15412')",43.1358
"Row(_1='10821', _2='14986')",224996.81599999996
"Row(_1='14524', _2='12953')",574669.3085000003
"Row(_1='10792', _2='15304')",740005.7058000003
"Row(_1='13244', _2='12951')",37636.62
"Row(_1='11638', _2='14113')",110.13
"Row(_1='13204', _2='11042')",2637472.8737000003
"Row(_1='10721', _2='14576')",125487.62339999998
"Row(_1='13204', _2='11057')",4947414.272699996
"Row(_1='14100', _2='11259')",101451.27600000014
"Row(_1='15919', _2='11278')",8797.804499999997
"Row(_1='14747', _2='14570')",1516040.9644999998
"Row(_1='11109', _2='14108')",115.555
"Row(_1='13184', _2='10333')",40.92
"Row(_1='11697', _2='14492')",723102.8210000002
"Row(_1='12266', _2='15304')",4493037.4024
"Row(_1='11503', _2='11292')",619205.4873999999
"Row(_1='14262', _2='14869')",587210.2025999998
"Row(_1='13127', _2='14869')",427962.9849999998
"Row(_1='14570', _2='14908')",74163.87520000001
"Row(_1='11146', _2='11193')",153276.97820000004
"Row(_1='12892', _2='14489')",115896.00000000001
"Row(_1='11618', _2='11996')",592478.7782999999
"Row(_1='11433', _2='15070')",77834.33999999997
"Row(_1='13296', _2='14107')",139703.08560000005
"Row(_1='14794', _2='11921')",20.58
"Row(_1='11292', _2='11884')",2939537.486000001
"Row(_1='14262', _2='11298')",1121640.7102000008
"Row(_1='10643', _2='11423')",4598.9555999999975
"Row(_1='11638', _2='13502')",37.855
"Row(_1='10821', _2='13342')",1371575.6798999994
"Row(_1='14492', _2='13244')",279672.2647999999
"Row(_1='11259', _2='11433')",106498.3246
"Row(_1='13303', _2='15356')",304.47
"Row(_1='14057', _2='10713')",760489.7885999996
"Row(_1='13232', _2='14679')",1112062.1585999997
"Row(_1='11041', _2='14908')",22.712999999999997
"Row(_1='12451', _2='14814')",66.93
"Row(_1='15376', _2='11540')",7921.473
"Row(_1='12992', _2='15919')",162.7613
"Row(_1='15304', _2='11298')",4030493.0766999996
"Row(_1='11109', _2='10397')",1365610.3280000004
"Row(_1='12191', _2='10994')",268883.7553000002
"Row(_1='10994', _2='13487')",2217.5125000000003
"Row(_1='13342', _2='13204')",1825269.83
"Row(_1='14576', _2='13487')",105473.06000000006
"Row(_1='10408', _2='11292')",23653.651299999994
"Row(_1='12266', _2='11481')",155219.257
"Row(_1='15249', _2='15607')",43.58
"Row(_1='14635', _2='10529')",417095.8025999999
"Row(_1='14027', _2='11042')",386201.31169999996
"Row(_1='14262', _2='14747')",1392727.9785000004
"Row(_1='14679', _2='14570')",848937.0350000008
"Row(_1='15304', _2='14679')",13044.628799999993
"Row(_1='11697', _2='11618')",9390854.131899998
"Row(_1='11042', _2='14321')",93092.60980000002
"Row(_1='12889', _2='10299')",127563.41850000003
"Row(_1='12758', _2='14679')",71402.33260000001
"Row(_1='14794', _2='14869')",924437.5330000004
"Row(_1='10397', _2='14679')",6542920.350599995
"Row(_1='11057', _2='14843')",1104866.9598000005
"Row(_1='11648', _2='12280')",227.495
"Row(_1='12197', _2='12953')",75.81
"Row(_1='15624', _2='12266')",595208.7514
"Row(_1='13204', _2='13230')",215842.98390000014
"Row(_1='11057', _2='15304')",5055471.251399998
"Row(_1='13232', _2='12992')",400820.22959999985
"Row(_1='11292', _2='12951')",13992.602400000002
"Row(_1='14107', _2='11648')",15004.55830000001
"Row(_1='13930', _2='12511')",16589.511199999997
"Row(_1='16440', _2='14107')",465542.50280000054
"Row(_1='11288', _2='14952')",2232.345
