_1,_2
F9,14564685.0
UA,145303743.0
TW,13719874.0
NK,9432375.0
CO,42469700.0
DH,6540510.0
G4,2686450.0
US,66166149.0
OH,23860542.0
DL,140827695.0
AS,22928964.0
FL,20465825.0
VX,4047354.0
NW,44901449.0
XE,28856653.0
HA,-92748.0
YV,21653216.0
TZ,1157994.0
YX,5054333.0
MQ,65483896.0
AA,155115692.0
KH,240341.0
EV,79495191.0
OO,83067387.0
9E,14353073.0
HP,19131788.0
WN,264987425.0
B6,44998207.0
